HG_COLON_ORGANOID_AGE59_U	112
HG_COLON_SIGMOID_ENCDO271OUW_U	113
HG_COLON_SIGMOID_ENCDO451RUA_U	114
HG_COLON_SIGMOID_ENCDO793LXB_U	115
HG_COLON_SIGMOID_ENCDO845WKR_U	116
HG_COLON_TRANSVERSE_ENCDO271OUW_U	117
HG_COLON_TRANSVERSE_ENCDO451RUA_U	118
HG_COLON_TRANSVERSE_ENCDO793LXB_U	119
HG_COLON_TRANSVERSE_ENCDO845WKR_U	120
HG_CORD_HSC_CD34POS_D1_5HR_STIM	121
HG_CORD_HSC_CD34POS_D1__24HR_STIM	122
HG_CORD_HSC_CD34POS_D2_5HR_STIM	123
HG_CORD_HSC_CD34POS_D2__24HR_STIM	124
HG_CORD_HSC_CD34POS_U__48HR_STIM	125
HG_CORNEA_CONJUNCTIVA_246Z_U	126
HG_CORNEA_CONJUNCTIVA_257T_U	127
HG_CORNEA_CONJUNCTIVA_283P_U	128
HG_CORNEA_CONJUNCTIVA_719I_U	129
HG_CTL5_U_NO_TX	130
HG_DENDRITIC_CELL_1001_U	131
HG_DENDRITIC_CELL_1002_U	132
HG_EMBROYO_2CELL_3PN_U_U	133
HG_EMBROYO_2CELL_U_U	134
HG_EMBROYO_4CELL_U_U	135
HG_EMBROYO_8CELL_3PN_U_U	136
HG_EMBROYO_8CELL_U_U	137
HG_EMBROYO_ICM_U_U	138
HG_EMBRYONIC_CEREBELLUM_U_U	139
HG_ENDODERM_D1_U	140
HG_ENDODERM_D2_U	141
HG_ENDODERM_D3_U	142
HG_ENDODERM_D4_U	143
HG_ENDODERM_D5_U	144
HG_EPIDERMAL_KERATINOCYTE_CTLI_U	145
HG_EPIDERMAL_KERATINOCYTE_SPT6I_U	146
HG_ERYTHROBLAST_CD49DPOS_BAND3POS_DONORP5_U	147
HG_ERYTHROBLAST_CD49D_BAND3POS_DONORP8_U	148
HG_ERYTHROBLAST_CD49INT_BAND3POS_DONORP6_U	149
HG_ERYTHROBLAST_CD49LO_BAND3POS_DONORP7_U	150
HG_ERYTHROBLAST_CD71NEG_CD235NEG_DONORP1_U	151
HG_ERYTHROBLAST_CD71POS_CD235LO_DONORP3_U	152
HG_ERYTHROBLAST_CD71POS_CD235NEG_DONORP2_U	153
HG_ERYTHROBLAST_CD71POS_CD235POS_DONORP4_U	154
HG_ERYTHROBLAST_PB_ORTHO_LUCIFERASE_CTRL_U	155
HG_ERYTHROBLAST_PB_POLY_LUCIFERASE_CTRL_U	156
HG_ERYTHROBLAST_PROLIFERATING_M2_KLF1_HAPLO_48HRS_DIFF	157
HG_ERYTHROBLAST_PROLIFERATING_M2_PROLIFERATING	158
HG_ERYTHROBLAST_PROLIFERATING_M3_48HRS_DIFF	159
HG_ERYTHROBLAST_PROLIFERATING_M3_PROLIFERATING	160
HG_ERYTHROBLAST_PROLIFERATING_M4_KLF1_HAPLO_48HRS_DIFF	161
HG_ERYTHROBLAST_PROLIFERATING_M4_KLF1_HAPLO_PROLIFERATING	162
HG_ERYTHROBLAST_PROLIFERATING_M5_KLF1_HAPLO_48HRS_DIFF	163
HG_ERYTHROBLAST_PROLIFERATING_M5_KLF1_HAPLO_PROLIFERATING	164
HG_ERYTHROBLAST_PROLIFERATING_M7_KLF1_HAPLO_48HRS_DIFF	165
HG_ERYTHROBLAST_PROLIFERATING_M7_PROLIFERATING	166
HG_ERYTHROBLAST_PROLIFERATING_M8_KLF1_HAPLO_48HRS_DIFF	167
HG_ERYTHROBLAST_PROLIFERATING_M8_KLF1_HAPLO_PROLIFERATING	168
HG_ERYTHROBLAST_PROLIFERATING_M9_48HRS_DIFF	169
HG_ERYTHROBLAST_PROLIFERATING_M9_PROLIFERATING	170
HG_ESC_T28_KO_U	171
HG_ESC_TFA2PCDOUBLE_NEG_U	172
HG_ESC_U_5D_ILAF_TRANSFECTED	173
HG_ESC_U_5D_ILAF_UNTRANSFECTED	174
HG_ESC_U_U	175
HG_ESOPHAGUS_MUSCULARIS_ENCDO451RUA_U	176
HG_ESOPHAGUS_SQUAMOUS_ENCDO271OUW_U	177
HG_FIBROBLAST_DERMAL_U_SSC	178
HG_FIBROBLAST_DERMAL_U_U	179
HG_FIBROBLAST_SYNOVIAL_H11_DEX	180
HG_FIBROBLAST_SYNOVIAL_H9_DEX	181
HG_FIBROBLAST_SYNOVIAL_U_TNF_STIM	182
HG_FIBROBLAST_SYNOVIAL_U_U	183
HG_FORESKIN_KERATINOCYTE_ENCDO005EGE_CALCIUM_2.5D	184
HG_FORESKIN_KERATINOCYTE_ENCDO005EGE_U	185
HG_FORESKIN_KERATINOCYTE_ENCDO615NVN_CALCIUM_2.5D	186
HG_FORESKIN_KERATINOCYTE_ENCDO615NVN_CALCIUM_5.5D	187
HG_FORESKIN_KERATINOCYTE_ENCDO615NVN_U	188
HG_GALBLADDER_MUCOSA_ENCDO575EGL_U	189
HG_GASTROC_MEDIALIS_ENCDO271OUW_U	190
HG_GASTROC_MEDIALIS_ENCDO451RUA_U	191
HG_GASTROC_MEDIALIS_ENCDO793LXB_U	192
HG_GASTROC_MEDIALIS_ENCDO845WKR_U	193
HG_GM128781_U_U	194
HG_GM128782_U_U	195
HG_GM128783_U_U	196
HG_GM128784_U_U	197
HG_GM128785_U_U	198
HG_GM128786_U_U	199
HG_GM128787_U_U	200
HG_GM128788_U_U	201
HG_GM128789_U_U	202
HG_GM12878_U_U	203
HG_GM128790_U_U	204
HG_GM128791_U_U	205
HG_GM128794_U_U	206
HG_GM128795_U_U	207
HG_GM23338_U_U	208
HG_H1_ENDODERM_U_U	209
HG_H1_ESC_BAF47_SHRNA_D0	210
HG_H1_ESC_BAF47_SHRNA_D3	211
HG_H1_ESC_DOX_SOX17_U	212
HG_H1_ESC_U_U	213
HG_H9_ADIPOCYTE_U_BROWN_ADIPOCYTES_D15	214
HG_H9_ADIPOCYTE_U_BROWN_ADIPOCYTES_D20	215
HG_H9_ADIPOCYTE_U_BROWN_ADIPOCYTES_D24	216
HG_H9_ADIPOCYTE_U_BROWN_ADIPOCYTES_D4	217
HG_H9_ADIPOCYTE_U_BROWN_ADIPOCYTES_D8	218
HG_H9_AP2CD7OFF_1_U	219
HG_H9_CHONDROCYTE_U_U	220
HG_H9_ESC_U_U	221
HG_H9_P2CNNC_U_U	222
HG_H9_P4CNCC_U_U	223
HG_H9_PARAXIAL_MESODERM_U_PM_DIFFERENTIATION	224
HG_H9_U_D0	225
HG_H9_U_D14	226
HG_H9_U_D28	227
HG_HAEC_D10_IL_1B	228
HG_HAEC_D10_U	229
HG_HAEC_D11_IL_1B	230
HG_HAEC_D11_U	231
HG_HAEC_D12_U	232
HG_HAEC_D13_IL_1B	233
HG_HAEC_D13_U	234
HG_HAEC_D14_IL_1B	235
HG_HAEC_D14_U	236
HG_HAEC_D15_IL_1B	237
HG_HAEC_D15_U	238
HG_HAEC_D16_IL_1B	239
HG_HAEC_D16_U	240
HG_HAEC_D17_IL_1B	241
HG_HAEC_D17_U	242
HG_HAEC_D18_IL_1B	243
HG_HAEC_D18_U	244
HG_HAEC_D19_IL_1B	245
HG_HAEC_D19_U	246
HG_HAEC_D1_IL_1B	247
HG_HAEC_D1_U	248
HG_HAEC_D20_IL_1B	249
HG_HAEC_D20_U	250
HG_HAEC_D21_IL_1B	251
HG_HAEC_D21_U	252
HG_HAEC_D22_IL_1B	253
HG_HAEC_D23_IL_1B	254
HG_HAEC_D23_U	255
HG_HAEC_D24_IL_1B	256
HG_HAEC_D24_U	257
HG_HAEC_D25_IL_1B	258
HG_HAEC_D25_U	259
HG_HAEC_D26_U	260
HG_HAEC_D27_U	261
HG_HAEC_D28_IL_1B	262
HG_HAEC_D28_U	263
HG_HAEC_D29_IL_1B	264
HG_HAEC_D2_IL_1B	265
HG_HAEC_D2_U	266
HG_HAEC_D30_IL_1B	267
HG_HAEC_D30_U	268
HG_HAEC_D31_IL_1B	269
HG_HAEC_D31_U	270
HG_HAEC_D32_IL_1B	271
HG_HAEC_D32_U	272
HG_HAEC_D33_IL_1B	273
HG_HAEC_D33_U	274
HG_HAEC_D34_U	275
HG_HAEC_D35_IL_1B	276
HG_HAEC_D35_U	277
HG_HAEC_D36_IL_1B	278
HG_HAEC_D38_U	279
HG_HAEC_D39_IL_1B	280
HG_HAEC_D39_U	281
HG_HAEC_D3_IL_1B	282
HG_HAEC_D3_U	283
HG_HAEC_D40_U	284
HG_HAEC_D41_IL_1B	285
HG_HAEC_D41_U	286
HG_HAEC_D42_IL_1B	287
HG_HAEC_D42_U	288
HG_HAEC_D43_U	289
HG_HAEC_D44_IL_1B	290
HG_HAEC_D44_U	291
HG_HAEC_D45_IL_1B	292
HG_HAEC_D46_IL_1B	293
HG_HAEC_D47_IL_1B	294
HG_HAEC_D48_IL_1B	295
HG_HAEC_D48_U	296
HG_HAEC_D49_IL_1B	297
HG_HAEC_D49_U	298
HG_HAEC_D4_IL_1B	299
HG_HAEC_D4_U	300
HG_HAEC_D50_IL_1B	301
HG_HAEC_D50_U	302
HG_HAEC_D51_IL_1B	303
HG_HAEC_D51_U	304
HG_HAEC_D53_IL_1B	305
HG_HAEC_D53_U	306
HG_HAEC_D5_IL_1B	307
HG_HAEC_D5_U	308
HG_HAEC_D6_IL_1B	309
HG_HAEC_D6_U	310
HG_HAEC_D7_IL_1B	311
HG_HAEC_D8_IL_1B	312
HG_HAEC_D8_U	313
HG_HAEC_U_4HR_IL1B	314
HG_HAEC_U_4HR_OXPAPC	315
HG_HAEC_U_4HR_TNFA	316
HG_HAEC_U_U	317
HG_HC1_IPSC_U_D22	318
HG_HC1_IPSC_U_D50	319
HG_HC1_IPSC_U_D78	320
HG_HCT116_U_BUTYRATE24	321
HG_HEART_LV_ENCDO271OUW_U	322
HG_HEART_LV_ENCDO793LXB_U	323
HG_HEART_LV_SUPERIOR_ENCDO520EJG_U	324
HG_HEART_RA_AURICLE_ENCDO271OUW_U	325
HG_HEART_RA_DONOR_40M_U	326
HG_HEART_RA_ENCDO520EJG_U	327
HG_HEART_RV_ENCDO411EVD_U	328
HG_HEART_RV_INFERIOR_ENCDO520EJG_U	329
HG_HEART_RV_SUPERIOR_ENCDO520EJG_U	330
HG_HEK293_U_TNFAPOS10D_WITHDRAWLPOS	331
HG_HEK293_U_TNFAPOS10D_WITHDRAWLPOS_12HR	332
HG_HEK293_U_TNFA_12HR	333
HG_HEK293_U_U	334
HG_HEPG2_KD_HBVNEG	335
HG_HEPG2_U_HBVNEG	336
HG_HEPG2_U_U	337
HG_HL_60_U_U	338
HG_HMS_001_U_U	339
HG_HODGKINS_L1236_SH2A.B_U	340
HG_HODGKINS_L1236_SHNTC_U	341
HG_HODGKINS_L428_SH2A.B_U	342
HG_HODGKINS_L428_SHNTC_U	343
HG_HPC_CD34POS_CD1NEG_D1_U	344
HG_HPC_CD34POS_CD1NEG_D2_U	345
HG_HPC_CD34POS_CD1POS_D1_U	346
HG_HPC_CD34POS_CD1POS_D2_U	347
HG_HPC_CD34_CD4POS_D1_U	348
HG_HPC_CD34_CD4POS_D2_U	349
HG_HPC_U_U	350
HG_HSC_UNK_U_UNK	351
HG_HT1376_U_U	352
HG_HUVEC_U_YOUNG	353
HG_HYPERTROPHIC_SCAR_JUN_KO_U	354
HG_HYPERTROPHIC_SCAR_U_U	355
HG_IMR90_U_U	356
HG_IMR_90_U_U	357
HG_IPSC_ASXL1_U	358
HG_IPSC_GA_18_U	359
HG_IPSC_HEPATOCYTE_H2_DEX	360
HG_IPSC_HEPATOCYTE_H3_DEX	361
HG_IPSC_HEPATOCYTE_H5_DEX	362
HG_IPSC_HEPATOCYTE_H8_DEX	363
HG_IPSC_IPS_08_U	364
HG_IPSC_IPS_09_U	365
HG_IPSC_IPS_11_U	366
HG_IPSC_IPS_12_U	367
HG_IPSC_IPS_16_U	368
HG_IPSC_IPS_18_U	369
HG_IPSC_PARENTAL_3_ATACSEQ_U	370
HG_IPSC_SAH_SMARCB1_K364DELHET_U	371
HG_IPSC_SAH_U_U	372
HG_IPSC_SRSF2_ASXL1_NRAS_FLT3_U	373
HG_IPSC_SRSF2_ASXL1_NRAS_U	374
HG_IPSC_SRSF2_ASXL1_U	375
HG_ISP_CD28POS_CD4POS_CD3NEGCD8NEG_D1_U	376
HG_ISP_CD28POS_CD4POS_CD3NEGCD8NEG_D2_U	377
HG_ISP_CD28_THYMOCYTE_U_10MCL_IMMUNOCULT	378
HG_ISP_CD28_THYMOCYTE_U_2.5MCL_IMMUNOCULT	379
HG_ISP_CD28_THYMOCYTE_U_U	380
HG_JURKAT_31_CBS_INV_U	381
HG_JURKAT_U_ASPARAGINE_DEPRIVATION	382
HG_JURKAT_U_IONO	383
HG_JURKAT_U_PMA	384
HG_JURKAT_U_PMA_IONO	385
HG_JURKAT_U_U	386
HG_JURKAT_ZBTB1KO_ASPARAGINE_DEPRIVATION	387
HG_JURKAT_ZBTB1KO_PLUS_ZBTB1CDNA_ASPARAGINE_DEPRIVATION	388
HG_JURKAT_ZBTB1KO_PLUS_ZBTB1CDNA_U	389
HG_JURKAT_ZBTB1KO_U	390
HG_K119_U_U	391
HG_K562_31CBS_KO_U	392
HG_K562_DOT1L_KO_U	393
HG_K562_ENL_KO_U	394
HG_K562_U_U	395
HG_KELOID_JUN_KO_U	396
HG_KELOID_U_U	397
HG_KIDNEY_U_U	398
HG_KMS27_SI_CHE_U	399
HG_KMS27_U_U	400
HG_KMS28_U_NSD_HIGH	401
HG_KMS28_U_NSD_LOW	402
HG_LIVER_RL_ENCDO528BHB_U	403
HG_LIVER_RL_ENCDO575EGL_U	404
HG_LIVER_RL_ENCDO575WHY_U	405
HG_LIVER_RL_ENCDO793LXB_U	406
HG_LNCAP_CREB5_4D_DMSO	407
HG_LNCAP_CREB5_4D_ENZALUTAMIDE	408
HG_LNCAP_LUCIFERASE_4D_DMSO	409
HG_LNCAP_LUCIFERASE_4D_ENZALUTAMIDE	410
HG_LUNG_ENCDO528BHB_U	411
HG_LUNG_LLL_ENCDO520EJG_U	412
HG_LUNG_LL_ENCDO575EGL_U	413
HG_LUNG_RUL_ENCDO520EJG_U	414
HG_M0_MACROPHAGE_U_0_HRS	415
HG_M1_MACROPHAGE_U_STIM_12HRS	416
HG_M1_MACROPHAGE_U_STIM_24HRS	417
HG_M1_MACROPHAGE_U_STIM_3HRS	418
HG_M1_MACROPHAGE_U_STIM_6HRS	419
HG_M2_MACROPHAGE_U_STIM_12HRS	420
HG_M2_MACROPHAGE_U_STIM_24HRS	421
HG_M2_MACROPHAGE_U_STIM_3HRS	422
HG_M2_MACROPHAGE_U_STIM_6HRS	423
HG_MACROPHAGE_F_30_34_W_BRITISH_HPSI0114I_VASS_1_D_26_IFN	424
HG_MACROPHAGE_F_30_34_W_BRITISH_HPSI0114I_VASS_1_D_26_IFN_SALMONELLA	425
HG_MACROPHAGE_F_30_34_W_BRITISH_HPSI0114I_VASS_1_D_26_U	426
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0114I_EIPL_1_D_35_IFN	427
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0114I_EIPL_1_D_35_IFN_SALMONELLA	428
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0114I_EIPL_1_D_35_U	429
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0214I_PELM_3_D_40_IFN	430
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0214I_PELM_3_D_40_IFN_SALMONELLA	431
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0214I_PELM_3_D_40_SALMONELLA	432
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0214I_PELM_3_D_40_U	433
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0913I_OAPG_5_D_40_IFN	434
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0913I_OAPG_5_D_40_IFN_SALMONELLA	435
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0913I_OAPG_5_D_40_SALMONELLA	436
HG_MACROPHAGE_F_40_44_W_BRITISH_HPSI0913I_OAPG_5_D_40_U	437
HG_MACROPHAGE_F_45_49_W_BRITISH_HPSI1113I_EOFE_1_D_41_IFN	438
HG_MACROPHAGE_F_45_49_W_BRITISH_HPSI1113I_EOFE_1_D_41_IFN_SALMONELLA	439
HG_MACROPHAGE_F_45_49_W_BRITISH_HPSI1113I_EOFE_1_D_41_SALMONELLA	440
HG_MACROPHAGE_F_45_49_W_BRITISH_HPSI1113I_EOFE_1_D_41_U	441
HG_MACROPHAGE_F_45_49_W_OTHER_HPSI0314I_SOJD_3_D_33_IFN	442
HG_MACROPHAGE_F_45_49_W_OTHER_HPSI0314I_SOJD_3_D_33_IFN_SALMONELLA	443
HG_MACROPHAGE_F_45_49_W_OTHER_HPSI0314I_SOJD_3_D_33_SALMONELLA	444
HG_MACROPHAGE_F_45_49_W_OTHER_HPSI0314I_SOJD_3_D_33_U	445
HG_MACROPHAGE_F_50_54_W_BRITISH_HPSI1213I_BABK_2_D_53_IFN	446
HG_MACROPHAGE_F_50_54_W_BRITISH_HPSI1213I_BABK_2_D_53_IFN_SALMONELLA	447
HG_MACROPHAGE_F_50_54_W_BRITISH_HPSI1213I_BABK_2_D_53_SALMONELLA	448
HG_MACROPHAGE_F_50_54_W_BRITISH_HPSI1213I_BABK_2_D_53_U	449
HG_MACROPHAGE_F_55_59_W_BRITISH_HPSI1213I_PAHC_4_D_36_IFN	450
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0314I_QAQX_1_D_48_IFN	451
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0314I_QAQX_1_D_48_IFN_SALMONELLA	452
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0314I_QAQX_1_D_48_SALMONELLA	453
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0314I_QAQX_1_D_48_U	454
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0913I_DIKU_1_D_29_IFN	455
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0913I_DIKU_1_D_29_IFN_SALMONELLA	456
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0913I_DIKU_1_D_29_SALMONELLA	457
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI0913I_DIKU_1_D_29_U	458
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI1213I_HEHD_2_D_36_IFN	459
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI1213I_HEHD_2_D_36_IFN_SALMONELLA	460
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI1213I_HEHD_2_D_36_SALMONELLA	461
HG_MACROPHAGE_F_60_64_W_BRITISH_HPSI1213I_HEHD_2_D_36_U	462
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI0214I_EIWY_1_D_40_IFN	463
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI0214I_EIWY_1_D_40_IFN_SALMONELLA	464
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI0214I_EIWY_1_D_40_SALMONELLA	465
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI0214I_EIWY_1_D_40_U	466
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI1113I_PODX_1_D_26_IFN	467
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI1113I_PODX_1_D_26_IFN_SALMONELLA	468
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI1113I_PODX_1_D_26_SALMONELLA	469
HG_MACROPHAGE_F_65_69_W_BRITISH_HPSI1113I_PODX_1_D_26_U	470
HG_MACROPHAGE_M_25_29_W_OTHER_HPSI1013I_KUXP_1_D_31_IFN	471
HG_MACROPHAGE_M_25_29_W_OTHER_HPSI1013I_KUXP_1_D_31_IFN_SALMONELLA	472
HG_MACROPHAGE_M_25_29_W_OTHER_HPSI1013I_KUXP_1_D_31_SALMONELLA	473
HG_MACROPHAGE_M_25_29_W_OTHER_HPSI1013I_KUXP_1_D_31_U	474
HG_MACROPHAGE_M_40_44_W_BRITISH_HPSI1113I_BIMA_1_D_35_IFN	475
HG_MACROPHAGE_M_40_44_W_BRITISH_HPSI1113I_BIMA_1_D_35_IFN_SALMONELLA	476
HG_MACROPHAGE_M_40_44_W_BRITISH_HPSI1113I_BIMA_1_D_35_SALMONELLA	477
HG_MACROPHAGE_M_40_44_W_BRITISH_HPSI1113I_BIMA_1_D_35_U	478
HG_MACROPHAGE_M_50_54_W_BRITISH_HPSI0114I_FIKT_3_D_33_IFN	479
HG_MACROPHAGE_M_50_54_W_BRITISH_HPSI0114I_FIKT_3_D_33_IFN_SALMONELLA	480
HG_MACROPHAGE_M_50_54_W_BRITISH_HPSI0114I_FIKT_3_D_33_SALMONELLA	481
HG_MACROPHAGE_M_50_54_W_BRITISH_HPSI0114I_FIKT_3_D_33_U	482
HG_MACROPHAGE_M_60_64_W_BRITISH_HPSI0314I_FAFQ_1_D_28_IFN	483
HG_MACROPHAGE_M_60_64_W_BRITISH_HPSI0314I_FAFQ_1_D_28_IFN_SALMONELLA	484
HG_MACROPHAGE_M_60_64_W_BRITISH_HPSI0314I_FAFQ_1_D_28_SALMONELLA	485
HG_MACROPHAGE_M_60_64_W_BRITISH_HPSI0314I_FAFQ_1_D_28_U	486
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI0314I_XUGN_1_D_41_IFN	487
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI0314I_XUGN_1_D_41_IFN_SALMONELLA	488
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI0314I_XUGN_1_D_41_SALMONELLA	489
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI0314I_XUGN_1_D_41_U	490
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_HIAF_2_D_34_IFN	491
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_HIAF_2_D_34_IFN_SALMONELLA	492
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_HIAF_2_D_34_SALMONELLA	493
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_HIAF_2_D_34_U	494
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_PAMV_3_D_30_IFN	495
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_PAMV_3_D_30_IFN_SALMONELLA	496
HG_MACROPHAGE_M_65_69_W_BRITISH_HPSI1013I_PAMV_3_D_30_SALMONELLA	497
